4719.0
0.0
0.0
47.0
16.0
46.0
47.0
31.0
31.0
47.0
47.0
47.0
47.0
31.0
31.0
16.0
16.0
31.0
578.0
0.0
375.0
297.0
62.0
141.0
31.0
78.0
47.0
0.0
125.0
500.0
125.0
63.0
109.0
94.0
78.0
94.0
78.0
78.0
62.0
63.0
62.0
79.0
78.0
93.0
94.0
94.0
78.0
63.0
78.0
47.0
78.0
62.0
47.0
0.0
109.0
297.0
47.0
62.0
32.0
31.0
187.0
0.0
0.0
156.0
235.0
46.0
16.0
16.0
62.0
47.0
63.0
62.0
47.0
78.0
63.0
78.0
78.0
390.0
16.0
0.0
766.0
0.0
0.0
297.0
78.0
16.0
203.0
250.0
94.0
94.0
94.0
94.0
93.0
94.0
110.0
31.0
0.0
110.0
297.0
93.0
63.0
94.0
78.0
47.0
0.0
140.0
282.0
109.0
94.0
109.0
141.0
0.0
93.0
360.0
94.0
110.0
46.0
157.0
281.0
125.0
47.0
94.0
93.0
0.0
0.0
125.0
343.0
63.0
78.0
78.0
94.0
140.0
63.0
125.0
141.0
125.0
171.0
110.0
140.0
125.0
125.0
110.0
62.0
94.0
62.0
0.0
141.0
297.0
156.0
47.0
109.0
47.0
0.0
156.0
391.0
109.0
141.0
0.0
187.0
313.0
125.0
125.0
47.0
172.0
235.0
125.0
140.0
110.0
140.0
94.0
141.0
93.0
157.0
0.0
172.0
0.0
172.0
94.0
140.0
125.0
125.0
125.0
172.0
94.0
390.0
16.0
250.0
93.0
0.0
328.0
16.0
0.0
78.0
297.0
219.0
0.0
2015.0
